id_client;id_group;city;nflag_purchase;time_came
24362828;0;Vladivostok;0;08.10.2020
24363130;0;Vladivostok;0;30.07.2021
24360253;1;Novosibirsk;0;02.07.2021
24362332;1;Saint-Petersbourg;0;20.06.2021
24362577;1;Moscow;0;02.10.2020
24362535;1;Kazan;1;11.04.2020
24359404;1;Moscow;0;21.10.2021
24359434;1;Kazan;0;15.11.2021
24361156;0;Moscow;0;08.05.2021
24358317;1;Kazan;1;07.03.2021
24358648;1;Kazan;1;30.10.2020
24359911;1;Novosibirsk;0;09.11.2020
24358120;0;Moscow;1;12.03.2020
24361280;0;Novosibirsk;0;26.03.2021
24357718;0;Saint-Petersbourg;0;09.07.2021
24358412;1;Moscow;0;17.02.2021
24359905;0;Kazan;0;14.10.2021
24357905;1;Novosibirsk;0;27.12.2020
24360931;1;Saint-Petersbourg;0;11.08.2020
24357558;1;Novosibirsk;0;21.04.2021
24360818;1;Kazan;0;27.11.2021
24362847;0;Vladivostok;0;31.08.2020
24360539;0;Moscow;0;28.08.2021
24361571;1;Moscow;0;09.04.2021
24362396;1;Saint-Petersbourg;0;19.08.2021
24357216;0;Novosibirsk;0;01.04.2021
24361037;1;Kazan;1;11.01.2020
24363018;0;Vladivostok;0;18.02.2021
24358158;0;Moscow;0;03.08.2020
24359184;1;Kazan;0;04.01.2020
24361300;1;Saint-Petersbourg;0;12.09.2021
24361726;0;Saint-Petersbourg;0;16.11.2021
24359640;1;Moscow;1;28.09.2021
24360774;1;Novosibirsk;0;03.03.2021
24357733;1;Kazan;0;12.03.2021
24359029;1;Moscow;0;01.02.2021
24361024;1;Moscow;0;25.09.2021
24360491;1;Novosibirsk;0;27.05.2020
24357988;1;Moscow;1;14.10.2020
24359804;1;Moscow;0;22.06.2021
24358360;0;Moscow;0;29.12.2021
24361186;0;Moscow;1;08.09.2020
24360943;1;Saint-Petersbourg;0;11.02.2021
24362914;1;Vladivostok;0;21.10.2021
24363035;0;Vladivostok;1;09.08.2021
24361727;0;Saint-Petersbourg;0;11.09.2021
24358844;0;Saint-Petersbourg;0;04.10.2021
24356918;1;Kazan;1;29.05.2020
24361990;1;Kazan;0;01.10.2021
24360885;1;Moscow;0;08.08.2020
24360120;1;Saint-Petersbourg;0;14.09.2020
24360659;1;Novosibirsk;1;03.11.2021
24360561;1;Novosibirsk;0;24.04.2020
24361084;0;Kazan;1;23.05.2021
24362653;1;Moscow;0;02.09.2021
24360515;0;Saint-Petersbourg;0;22.05.2021
24358492;0;Moscow;0;09.11.2020
24359736;1;Moscow;1;09.08.2021
24360722;0;Novosibirsk;1;05.08.2020
24357651;1;Novosibirsk;1;21.08.2020
24362347;0;Moscow;0;05.11.2021
24360978;1;Kazan;0;16.01.2021
24361868;0;Moscow;1;22.11.2021
24359545;1;Saint-Petersbourg;0;22.02.2021
24360871;1;Saint-Petersbourg;0;13.06.2020
24360888;1;Moscow;0;29.08.2021
24360721;0;Kazan;1;02.05.2020
24359834;1;Moscow;0;12.09.2021
24361582;0;Moscow;0;02.02.2021
24362947;1;Vladivostok;0;04.01.2021
24362612;1;Kazan;0;18.01.2020
24360996;1;Novosibirsk;0;17.04.2021
24361834;1;Moscow;0;29.07.2021
24359278;0;Moscow;0;16.02.2021
24357254;0;Novosibirsk;0;30.11.2021
24357134;1;Kazan;1;01.11.2021
24363060;0;Vladivostok;0;14.06.2021
24359482;0;Novosibirsk;0;13.08.2020
24361094;1;Kazan;0;09.06.2020
24359410;0;Novosibirsk;1;10.02.2020
24359015;0;Saint-Petersbourg;0;03.01.2020
24359726;1;Novosibirsk;0;25.02.2021
24358666;0;Saint-Petersbourg;0;25.07.2020
24360924;0;Moscow;0;16.11.2020
24359169;1;Moscow;1;19.02.2020
24361758;1;Moscow;0;16.02.2020
24359977;0;Saint-Petersbourg;1;29.07.2021
24361620;1;Kazan;1;07.03.2021
24356861;1;Moscow;1;15.05.2020
24358923;1;Saint-Petersbourg;0;22.07.2021
24361987;0;Saint-Petersbourg;1;30.11.2021
24360857;0;Moscow;0;23.09.2021
24361579;1;Moscow;0;29.07.2021
24359436;1;Saint-Petersbourg;0;14.09.2020
24358851;1;Saint-Petersbourg;0;16.03.2020
24358475;1;Moscow;0;14.05.2021
24360033;1;Moscow;0;16.01.2021
24357091;0;Moscow;0;02.06.2020
24362494;1;Saint-Petersbourg;0;01.08.2021
24360195;1;Moscow;0;30.11.2020
24359588;0;Moscow;0;13.04.2021
24358268;1;Moscow;1;16.12.2021
24356789;0;Novosibirsk;0;10.02.2020
24359979;1;Novosibirsk;0;02.07.2021
24357114;0;Novosibirsk;0;03.06.2020
24362770;1;Vladivostok;0;01.03.2020
24359915;0;Moscow;1;09.09.2021
24360049;0;Saint-Petersbourg;0;22.01.2021
24357212;1;Kazan;0;23.10.2020
24359604;0;Kazan;0;08.05.2021
24362250;1;Moscow;0;16.05.2020
24360668;1;Saint-Petersbourg;0;09.06.2020
24359204;0;Saint-Petersbourg;0;16.10.2020
24363041;1;Vladivostok;0;21.09.2021
24359759;1;Moscow;0;24.05.2021
24358121;1;Novosibirsk;1;13.06.2021
24361939;0;Saint-Petersbourg;0;13.08.2020
24360838;0;Moscow;1;20.11.2021
24358607;1;Novosibirsk;0;29.06.2021
24361147;1;Novosibirsk;0;16.11.2021
24357181;1;Saint-Petersbourg;1;08.02.2021
24357754;0;Saint-Petersbourg;1;04.10.2021
24360452;0;Novosibirsk;0;23.01.2020
24361622;1;Novosibirsk;1;18.11.2021
24356975;1;Moscow;1;27.04.2021
24360784;0;Saint-Petersbourg;0;15.11.2020
24362134;1;Novosibirsk;1;12.06.2021
24362331;0;Novosibirsk;1;26.05.2020
24359168;0;Kazan;0;16.03.2021
24362965;0;Vladivostok;0;06.07.2021
24357033;0;Novosibirsk;0;25.01.2021
24361166;0;Moscow;0;31.08.2021
24360907;0;Moscow;1;25.10.2021
24363147;1;Vladivostok;1;18.05.2021
24356782;1;Saint-Petersbourg;1;13.11.2021
24361424;0;Moscow;0;10.08.2021
24361302;0;Moscow;0;21.07.2021
24358852;1;Kazan;0;01.08.2020
24361086;1;Moscow;0;16.05.2020
24358498;0;Moscow;0;11.11.2020
24359009;1;Moscow;1;18.04.2020
24362288;1;Moscow;0;18.11.2021
24361427;1;Saint-Petersbourg;0;22.06.2021
24360093;1;Moscow;0;15.04.2021
24357954;1;Moscow;0;09.09.2021
24358092;0;Moscow;1;31.07.2021
24358181;0;Moscow;0;16.10.2021
24363114;0;Vladivostok;1;30.07.2021
24358182;0;Saint-Petersbourg;0;20.05.2020
24357510;0;Saint-Petersbourg;0;12.06.2021
24361354;0;Moscow;0;07.09.2021
24359232;0;Kazan;0;27.03.2020
24359748;0;Moscow;0;06.11.2021
24361465;0;Moscow;0;24.09.2021
24360486;0;Saint-Petersbourg;0;03.03.2021
24360302;1;Saint-Petersbourg;1;28.10.2021
24361348;1;Novosibirsk;1;18.12.2021
24360801;1;Saint-Petersbourg;0;30.09.2021
24361771;1;Moscow;1;31.05.2020
24362399;0;Kazan;1;18.06.2021
24362963;0;Vladivostok;0;02.07.2021
24362244;1;Moscow;1;05.09.2021
24361596;1;Novosibirsk;0;07.04.2021
24361736;0;Saint-Petersbourg;1;26.08.2021
24361440;1;Kazan;0;09.09.2020
24360174;1;Kazan;0;24.11.2021
24360564;1;Moscow;0;14.03.2021
24359908;0;Saint-Petersbourg;0;07.05.2021
24358532;0;Saint-Petersbourg;1;06.02.2021
24361274;0;Kazan;0;08.03.2020
24358681;0;Kazan;0;30.01.2021
24359540;0;Saint-Petersbourg;0;24.03.2020
24360477;0;Saint-Petersbourg;1;24.09.2020
24362517;1;Moscow;0;08.11.2020
24360250;0;Novosibirsk;0;29.03.2021
24358599;1;Moscow;1;12.12.2020
24360315;1;Moscow;0;16.10.2021
24361733;0;Moscow;1;24.08.2021
24359094;0;Kazan;0;01.09.2021
24362415;1;Novosibirsk;1;22.07.2020
24358608;1;Saint-Petersbourg;0;08.11.2020
24359798;1;Moscow;0;02.08.2021
24359412;0;Saint-Petersbourg;0;19.11.2021
24358322;0;Moscow;1;18.11.2021
24358494;0;Novosibirsk;0;29.11.2020
24359710;0;Novosibirsk;0;26.05.2021
24357792;0;Moscow;0;22.10.2020
24359941;0;Moscow;0;20.09.2020
24357701;0;Kazan;1;22.08.2020
24357040;0;Moscow;0;27.03.2021
24360478;1;Kazan;0;12.10.2020
24358380;1;Kazan;0;04.06.2021
24362898;1;Vladivostok;0;12.12.2020
24357672;0;Moscow;1;05.01.2021
24358061;0;Saint-Petersbourg;0;14.03.2020
24359526;0;Saint-Petersbourg;0;30.01.2021
24359722;0;Saint-Petersbourg;0;12.02.2021
24362403;0;Kazan;0;30.07.2021
24361778;1;Moscow;1;05.08.2021
24362395;1;Moscow;0;13.04.2021
24358384;1;Saint-Petersbourg;1;09.04.2020
24359881;1;Moscow;0;11.10.2021
24356980;1;Saint-Petersbourg;1;28.05.2021
24361180;1;Saint-Petersbourg;0;21.07.2020
24358663;1;Novosibirsk;0;20.08.2021
24362133;0;Novosibirsk;0;14.01.2020
24357106;1;Novosibirsk;1;30.09.2020
24360134;1;Moscow;0;19.10.2021
24358806;1;Saint-Petersbourg;1;20.05.2020
24361995;0;Moscow;0;16.06.2021
24361788;0;Moscow;0;27.08.2020
24358301;1;Kazan;1;16.03.2020
24360060;0;Moscow;0;19.10.2021
24357070;0;Moscow;0;18.05.2021
24358258;0;Novosibirsk;0;09.03.2021
24357765;0;Moscow;1;30.01.2021
24360286;0;Moscow;0;12.08.2021
24357267;0;Moscow;0;29.05.2021
24362411;0;Moscow;0;13.03.2020
24360271;1;Moscow;0;30.08.2021
24361809;0;Moscow;0;22.05.2021
24360086;0;Moscow;0;26.11.2020
24362108;0;Saint-Petersbourg;0;12.08.2020
24362597;0;Saint-Petersbourg;0;18.12.2021
24358619;1;Moscow;0;15.11.2020
24357377;0;Novosibirsk;0;25.10.2021
24360111;0;Kazan;0;15.05.2021
24360281;1;Kazan;1;18.08.2021
24359105;0;Saint-Petersbourg;1;30.08.2021
24362944;1;Vladivostok;1;10.12.2021
24360058;0;Saint-Petersbourg;0;29.10.2021
24359032;1;Kazan;1;07.08.2021
24360481;1;Moscow;1;12.01.2020
24360794;0;Moscow;0;27.10.2020
24361986;0;Moscow;0;14.12.2020
24361315;0;Saint-Petersbourg;0;04.04.2021
24359066;0;Kazan;0;23.03.2020
24360351;0;Saint-Petersbourg;0;21.02.2021
24361246;0;Moscow;0;07.03.2021
24362891;0;Vladivostok;1;01.05.2020
24357571;1;Saint-Petersbourg;0;23.05.2020
24357846;1;Moscow;0;19.11.2021
24357494;1;Moscow;0;16.06.2021
24358980;0;Saint-Petersbourg;0;11.06.2021
24362100;1;Novosibirsk;0;31.10.2021
24362834;0;Vladivostok;0;08.11.2020
24360289;1;Saint-Petersbourg;0;21.03.2020
24357581;0;Saint-Petersbourg;0;24.10.2020
24357032;0;Kazan;1;11.07.2020
24358560;0;Saint-Petersbourg;0;11.07.2021
24360829;0;Moscow;0;19.12.2020
24360596;0;Saint-Petersbourg;0;18.01.2021
24360484;0;Novosibirsk;1;05.10.2020
24358550;1;Moscow;0;22.03.2020
24362977;1;Vladivostok;0;02.03.2021
24357348;1;Novosibirsk;0;12.05.2021
24359403;1;Novosibirsk;0;24.10.2021
24359308;0;Saint-Petersbourg;0;07.01.2021
24357149;0;Moscow;0;09.04.2021
24357694;0;Moscow;1;11.01.2021
24357789;0;Kazan;0;02.04.2021
24357855;0;Saint-Petersbourg;0;09.10.2021
24359923;1;Saint-Petersbourg;0;04.03.2021
24359141;0;Moscow;0;09.09.2021
24358586;1;Moscow;0;28.01.2021
24357431;0;Saint-Petersbourg;0;18.09.2021
24357156;0;Novosibirsk;0;10.06.2020
24357226;1;Saint-Petersbourg;1;09.10.2020
24361715;1;Moscow;0;22.08.2020
24361449;1;Kazan;1;20.11.2021
24359355;1;Moscow;0;02.08.2021
24361504;1;Saint-Petersbourg;1;08.01.2021
24362824;1;Vladivostok;0;14.09.2020
24359159;1;Kazan;0;20.06.2020
24361306;1;Saint-Petersbourg;0;18.02.2021
24357362;1;Kazan;0;19.12.2021
24356907;0;Kazan;0;09.08.2021
24357465;0;Moscow;0;23.04.2021
24359321;0;Moscow;0;27.08.2021
24356965;1;Moscow;1;17.05.2020
24358170;0;Saint-Petersbourg;0;24.10.2020
24359720;0;Saint-Petersbourg;0;28.02.2021
24360333;0;Saint-Petersbourg;0;22.10.2020
24360851;0;Kazan;0;25.10.2020
24357327;1;Moscow;0;03.11.2020
24357477;1;Saint-Petersbourg;0;24.06.2021
24360382;0;Moscow;0;16.02.2021
24356998;0;Saint-Petersbourg;0;27.10.2021
24359229;1;Moscow;0;30.07.2021
24361756;0;Moscow;0;15.07.2021
24357991;0;Saint-Petersbourg;0;08.10.2021
24361957;0;Moscow;0;27.11.2021
24360047;1;Novosibirsk;0;06.11.2021
24359242;0;Moscow;0;07.09.2020
24361010;0;Moscow;1;14.06.2021
24361150;0;Kazan;0;15.12.2021
24361249;0;Moscow;0;21.02.2020
24358853;1;Saint-Petersbourg;0;20.04.2021
24361666;0;Moscow;0;03.01.2021
24357912;1;Saint-Petersbourg;0;24.02.2021
24361408;1;Moscow;1;11.11.2021
24361851;1;Saint-Petersbourg;0;08.05.2020
24361918;0;Kazan;0;16.05.2020
24362752;0;Vladivostok;1;23.03.2020
24356905;1;Moscow;1;27.10.2021
24357645;1;Saint-Petersbourg;0;27.05.2021
24361165;0;Moscow;0;11.06.2021
24356832;1;Novosibirsk;0;07.12.2020
24362291;1;Kazan;0;14.03.2020
24359700;0;Moscow;0;22.05.2021
24357180;1;Saint-Petersbourg;1;19.07.2021
24361554;0;Moscow;0;31.07.2021
24359730;1;Moscow;1;10.06.2021
24358791;1;Moscow;0;16.05.2021
24356826;0;Saint-Petersbourg;1;24.08.2021
24359264;0;Moscow;0;22.06.2021
24359981;1;Moscow;0;12.04.2021
24358773;1;Novosibirsk;1;14.10.2020
24358042;1;Saint-Petersbourg;0;13.03.2020
24362979;1;Vladivostok;1;20.07.2021
24361842;1;Kazan;0;22.05.2021
24360367;1;Moscow;1;19.11.2020
24362374;1;Kazan;1;10.05.2021
24359116;1;Saint-Petersbourg;1;27.07.2021
24360704;0;Moscow;0;21.08.2021
24357793;1;Saint-Petersbourg;0;29.04.2021
24362119;0;Moscow;0;24.05.2021
24357830;0;Novosibirsk;0;13.10.2021
24362095;0;Kazan;0;18.04.2021
24358304;0;Novosibirsk;0;02.05.2020
24362175;1;Novosibirsk;1;12.09.2021
24362561;1;Saint-Petersbourg;1;06.02.2021
24356895;1;Moscow;1;20.08.2021
24358804;0;Kazan;1;27.04.2020
24357087;1;Novosibirsk;0;22.02.2021
24361355;1;Saint-Petersbourg;0;19.12.2020
24361031;1;Saint-Petersbourg;0;05.11.2020
24362124;0;Saint-Petersbourg;0;18.07.2021
24361929;1;Kazan;0;25.12.2020
24362960;1;Vladivostok;1;06.06.2021
24357722;0;Saint-Petersbourg;1;31.05.2021
24362059;1;Moscow;1;06.06.2020
24360720;1;Saint-Petersbourg;1;13.09.2020
24358037;1;Saint-Petersbourg;0;20.07.2021
24363062;0;Vladivostok;1;17.04.2021
24360972;1;Moscow;0;08.09.2021
24362697;0;Saint-Petersbourg;0;21.03.2021
24359842;1;Saint-Petersbourg;0;20.10.2021
24357274;1;Saint-Petersbourg;0;12.08.2021
24357951;1;Kazan;1;23.08.2021
24361940;0;Moscow;0;24.09.2021
24362568;0;Moscow;0;21.03.2021
24358674;1;Novosibirsk;0;24.11.2021
24363073;1;Vladivostok;0;27.12.2021
24360189;0;Moscow;1;27.09.2020
24358589;1;Saint-Petersbourg;0;04.11.2020
24361849;0;Moscow;0;25.02.2021
24357473;1;Moscow;0;05.04.2021
24359689;0;Novosibirsk;0;06.11.2021
24357030;1;Moscow;1;10.11.2020
24362209;1;Saint-Petersbourg;0;27.12.2021
24359744;1;Saint-Petersbourg;0;14.04.2021
24358952;1;Moscow;0;25.08.2020
24358651;0;Moscow;0;01.01.2021
24358221;1;Moscow;0;12.09.2021
24357001;0;Moscow;1;17.09.2021
24357003;0;Moscow;0;10.11.2021
24362665;1;Novosibirsk;0;07.12.2021
24362504;1;Kazan;1;11.03.2020
24357634;1;Saint-Petersbourg;0;05.12.2020
24362851;1;Vladivostok;0;18.10.2020
24359631;1;Novosibirsk;0;04.06.2021
24360379;0;Saint-Petersbourg;0;25.02.2021
24358668;1;Kazan;0;30.01.2021
24362040;1;Moscow;0;25.02.2021
24361873;1;Saint-Petersbourg;0;26.07.2021
24360951;0;Kazan;0;08.10.2020
24357705;0;Novosibirsk;0;06.06.2021
24356960;1;Novosibirsk;0;03.07.2021
24358241;0;Saint-Petersbourg;0;04.03.2020
24361545;0;Novosibirsk;0;17.03.2021
24361829;0;Moscow;1;30.11.2021
24359202;1;Saint-Petersbourg;0;02.02.2021
24362406;1;Saint-Petersbourg;1;23.07.2020
24359254;1;Novosibirsk;0;10.11.2021
24358712;1;Kazan;0;27.03.2020
24362057;1;Moscow;1;06.06.2020
24358019;0;Saint-Petersbourg;0;26.02.2020
24361528;0;Novosibirsk;0;27.01.2020
24362359;1;Novosibirsk;0;01.03.2021
24360331;1;Moscow;0;17.04.2021
24362206;0;Novosibirsk;0;10.10.2021
24357250;0;Novosibirsk;0;26.07.2021
24362833;0;Vladivostok;0;01.09.2020
24356924;0;Saint-Petersbourg;1;20.08.2020
24359674;1;Kazan;1;05.05.2021
24360386;1;Kazan;1;02.10.2021
24357658;1;Moscow;1;06.09.2021
24361750;1;Moscow;0;03.11.2021
24359085;1;Saint-Petersbourg;0;07.11.2021
24359513;0;Saint-Petersbourg;0;21.05.2021
24357859;0;Novosibirsk;0;09.10.2020
24358095;0;Moscow;1;24.04.2020
24359421;1;Saint-Petersbourg;0;25.10.2021
24359257;0;Novosibirsk;0;26.07.2021
24357270;0;Moscow;1;18.12.2021
24360374;0;Kazan;1;08.05.2021
24359805;0;Moscow;0;31.05.2021
24362859;0;Vladivostok;1;18.10.2020
24357543;0;Saint-Petersbourg;0;01.04.2021
24359755;0;Moscow;0;22.09.2020
24357880;1;Moscow;0;21.11.2021
24360747;1;Saint-Petersbourg;1;09.03.2020
24358060;0;Novosibirsk;1;14.11.2021
24358204;1;Saint-Petersbourg;0;08.02.2020
24357627;1;Novosibirsk;0;28.09.2021
24362529;0;Novosibirsk;0;18.01.2021
24361869;0;Moscow;0;07.05.2020
24362879;0;Vladivostok;0;15.11.2020
24361357;0;Novosibirsk;0;01.07.2020
24358332;0;Saint-Petersbourg;0;10.09.2021
24357943;0;Moscow;0;27.09.2020
24361416;0;Moscow;0;04.08.2021
24359524;1;Kazan;0;07.05.2020
24357682;0;Kazan;1;13.04.2021
24362714;0;Vladivostok;0;27.07.2020
24362790;1;Vladivostok;0;08.08.2020
24362047;0;Moscow;0;24.11.2021
24357249;0;Kazan;0;21.09.2021
24360259;1;Saint-Petersbourg;0;01.12.2020
24360024;1;Moscow;1;02.07.2021
24361195;0;Saint-Petersbourg;0;12.03.2021
24359997;1;Moscow;1;19.01.2021
24360116;0;Saint-Petersbourg;1;27.05.2020
24362333;0;Moscow;0;04.04.2021
24361019;1;Saint-Petersbourg;0;18.11.2021
24361712;0;Kazan;1;01.02.2020
24358490;0;Kazan;0;21.05.2020
24359515;1;Novosibirsk;0;29.08.2021
24361226;0;Kazan;0;20.12.2020
24358796;1;Moscow;0;19.08.2021
24359945;1;Saint-Petersbourg;1;04.05.2020
24359291;0;Moscow;0;21.04.2021
24359662;1;Moscow;0;09.03.2020
24357828;1;Kazan;0;24.06.2020
24360210;1;Moscow;1;20.02.2020
24361029;0;Moscow;0;28.06.2020
24356878;1;Saint-Petersbourg;0;30.09.2020
24362423;0;Saint-Petersbourg;0;28.02.2021
24357709;1;Saint-Petersbourg;0;11.12.2020
24357915;1;Moscow;0;28.12.2021
24362193;1;Saint-Petersbourg;1;15.01.2021
24362167;1;Saint-Petersbourg;0;04.11.2021
24359611;0;Novosibirsk;0;06.01.2021
24358063;1;Kazan;0;03.03.2020
24361231;1;Kazan;0;13.07.2020
24362117;0;Moscow;0;25.11.2021
24357648;0;Moscow;0;09.07.2021
24360232;0;Saint-Petersbourg;0;23.02.2021
24360282;0;Moscow;0;19.03.2020
24361479;1;Saint-Petersbourg;1;18.11.2021
24356783;1;Moscow;1;15.05.2021
24356843;1;Novosibirsk;0;15.05.2021
24360476;0;Moscow;0;15.12.2021
24357386;1;Saint-Petersbourg;1;29.05.2021
24357516;1;Saint-Petersbourg;1;09.11.2021
24362938;1;Vladivostok;1;03.06.2021
24361749;0;Moscow;0;09.01.2021
24360588;1;Kazan;1;11.10.2020
24362018;0;Novosibirsk;0;31.01.2021
24360549;1;Novosibirsk;0;11.12.2021
24357730;0;Kazan;1;04.12.2020
24362104;1;Saint-Petersbourg;0;15.05.2021
24362409;0;Saint-Petersbourg;0;09.06.2021
24358977;0;Moscow;0;29.12.2021
24360358;1;Moscow;0;04.03.2020
24358391;1;Moscow;0;16.03.2021
24360068;1;Saint-Petersbourg;1;30.07.2021
24362339;1;Novosibirsk;1;22.10.2021
24356923;0;Moscow;1;26.10.2021
24359714;1;Novosibirsk;0;20.04.2021
24357005;0;Saint-Petersbourg;0;17.09.2021
24362936;1;Vladivostok;0;25.06.2021
24360151;1;Moscow;0;10.08.2020
24358880;1;Novosibirsk;1;26.12.2020
24359428;1;Moscow;1;27.12.2021
24360904;0;Moscow;0;12.07.2020
24359395;1;Moscow;0;10.12.2021
24361718;1;Kazan;0;31.01.2021
24360535;0;Saint-Petersbourg;0;03.11.2020
24363137;1;Vladivostok;0;09.12.2021
24361538;0;Moscow;0;25.05.2021
24356863;1;Novosibirsk;0;30.10.2021
24357289;0;Novosibirsk;0;11.06.2021
24357930;1;Moscow;0;23.02.2021
24362160;0;Moscow;0;12.03.2021
24360350;1;Moscow;0;22.05.2021
24357162;1;Saint-Petersbourg;1;08.09.2021
24359926;1;Saint-Petersbourg;0;10.10.2020
24362147;1;Moscow;0;05.11.2020
24356931;0;Moscow;0;22.06.2021
24361574;1;Moscow;1;30.04.2021
24362861;0;Vladivostok;1;04.10.2020
24360463;0;Novosibirsk;0;25.03.2021
24362313;1;Saint-Petersbourg;0;10.08.2021
24359209;1;Saint-Petersbourg;0;24.02.2021
24362758;0;Vladivostok;0;15.09.2020
24362289;1;Kazan;0;02.09.2021
24362283;0;Novosibirsk;1;17.07.2021
24358539;0;Moscow;1;01.11.2020
24362546;0;Kazan;0;10.11.2020
24359460;0;Kazan;0;25.02.2021
24361118;0;Kazan;0;14.12.2020
24360303;0;Saint-Petersbourg;0;24.09.2021
24360036;0;Moscow;0;04.07.2021
24361972;1;Moscow;0;29.11.2021
24358046;1;Moscow;0;26.06.2021
24361603;0;Novosibirsk;0;17.09.2021
24357867;0;Saint-Petersbourg;0;17.02.2021
24356912;0;Moscow;1;08.01.2021
24358584;1;Saint-Petersbourg;0;05.06.2020
24363080;1;Vladivostok;0;24.02.2021
24356900;0;Novosibirsk;1;13.01.2021
24360023;0;Saint-Petersbourg;0;22.09.2020
24360381;0;Moscow;0;25.08.2020
24361435;0;Novosibirsk;0;19.02.2020
24357529;0;Kazan;1;15.09.2020
24361864;1;Saint-Petersbourg;0;09.07.2021
24360231;0;Novosibirsk;0;06.05.2020
24362473;1;Moscow;0;11.11.2020
24361566;1;Novosibirsk;1;16.03.2021
24362511;1;Novosibirsk;0;25.01.2021
24360483;1;Moscow;0;21.02.2020
24363140;1;Vladivostok;0;15.02.2021
24358729;1;Moscow;0;01.02.2020
24361373;1;Moscow;1;05.03.2021
24362441;0;Moscow;0;16.02.2021
24359190;0;Kazan;1;13.03.2020
24361786;1;Moscow;1;07.03.2021
24359876;0;Saint-Petersbourg;0;05.02.2021
24359020;0;Novosibirsk;0;05.04.2021
24359807;1;Novosibirsk;0;02.03.2020
24360852;1;Saint-Petersbourg;0;18.09.2020
24358986;0;Novosibirsk;1;24.06.2021
24358474;1;Saint-Petersbourg;0;26.01.2020
24360870;1;Moscow;0;24.01.2021
24361073;0;Novosibirsk;0;28.09.2021
24360172;0;Saint-Petersbourg;0;06.09.2021
24359102;0;Saint-Petersbourg;0;18.07.2021
24358074;0;Moscow;0;16.09.2021
24356816;0;Moscow;0;25.04.2020
24362350;1;Kazan;1;01.01.2020
24362772;1;Vladivostok;1;21.10.2020
24357559;0;Moscow;1;22.09.2021
24361793;1;Saint-Petersbourg;0;24.02.2020
24360240;0;Novosibirsk;0;15.12.2021
24362552;1;Novosibirsk;0;03.05.2021
24359882;0;Saint-Petersbourg;0;15.05.2020
24356818;1;Kazan;0;02.02.2021
24362500;1;Saint-Petersbourg;0;15.10.2020
24356898;1;Kazan;1;23.12.2020
24359906;0;Novosibirsk;1;18.08.2020
24359814;0;Moscow;0;06.02.2021
24358000;0;Novosibirsk;0;27.07.2021
24357326;1;Kazan;0;26.02.2020
24360173;0;Novosibirsk;0;18.02.2020
24359458;0;Moscow;0;29.12.2021
24360729;0;Kazan;0;18.10.2021
24361437;0;Moscow;1;12.01.2021
24358929;1;Moscow;1;13.10.2021
24358349;1;Novosibirsk;0;13.11.2020
24361207;1;Moscow;0;22.03.2021
24360536;0;Moscow;0;24.06.2021
24361178;1;Novosibirsk;0;18.05.2021
24358567;1;Kazan;1;02.06.2020
24359276;0;Saint-Petersbourg;0;13.02.2021
24357493;1;Saint-Petersbourg;1;02.12.2021
24361597;0;Novosibirsk;0;16.09.2021
24357637;1;Saint-Petersbourg;0;25.06.2021
24358091;0;Moscow;0;17.08.2020
24361674;0;Kazan;0;27.11.2020
24358504;0;Saint-Petersbourg;0;05.08.2021
24361174;0;Moscow;0;26.04.2020
24359777;0;Novosibirsk;1;13.12.2021
24358155;1;Novosibirsk;0;09.06.2021
24357201;1;Novosibirsk;0;22.05.2020
24358447;1;Saint-Petersbourg;0;28.03.2021
24362946;1;Vladivostok;0;09.09.2021
24358620;1;Novosibirsk;0;12.05.2021
24357151;0;Kazan;1;27.08.2021
24358386;1;Moscow;0;17.11.2021
24362649;1;Kazan;0;23.04.2020
24358993;1;Saint-Petersbourg;1;24.09.2020
24358760;1;Saint-Petersbourg;0;18.10.2021
24358965;1;Novosibirsk;0;23.11.2021
24358998;1;Kazan;1;03.04.2021
24362738;1;Vladivostok;0;24.04.2020
24357666;0;Moscow;0;02.08.2021
24362198;1;Moscow;0;25.05.2020
24358066;0;Moscow;0;21.11.2020
24361535;0;Moscow;0;08.07.2021
24361803;0;Kazan;0;26.10.2020
24357773;1;Moscow;1;18.07.2020
24362212;0;Moscow;1;25.12.2020
24357673;0;Novosibirsk;0;01.05.2021
24360035;1;Moscow;0;12.11.2020
24356835;1;Moscow;1;09.04.2020
24358298;0;Moscow;0;16.08.2021
24362557;0;Kazan;0;17.09.2020
24358225;1;Saint-Petersbourg;0;22.04.2021
24358022;0;Novosibirsk;1;14.09.2021
24361941;0;Moscow;0;01.12.2021
24360137;0;Kazan;0;16.10.2021
24357191;0;Saint-Petersbourg;1;11.04.2021
24359140;1;Saint-Petersbourg;1;12.03.2021
24359745;1;Saint-Petersbourg;1;01.07.2021
24360505;0;Moscow;1;15.05.2021
24360896;1;Novosibirsk;0;26.09.2021
24361097;0;Moscow;0;08.01.2021
24361501;1;Saint-Petersbourg;1;08.08.2021
24360641;1;Saint-Petersbourg;0;28.09.2021
24361480;1;Novosibirsk;0;23.09.2021
24360768;1;Novosibirsk;0;16.11.2020
24358229;1;Moscow;0;25.01.2021
24357038;1;Novosibirsk;0;06.10.2020
24358906;0;Saint-Petersbourg;1;07.05.2021
24359250;0;Saint-Petersbourg;0;10.03.2021
24358869;1;Moscow;1;11.06.2021
24357158;0;Moscow;1;24.10.2021
